benchmark,file,mode,baseline_mode,qor,cuts_used,candidate_cuts,cpu_time,post_ml_time,qor_baseline,cuts_used_baseline,candidate_cuts_baseline,cpu_time_baseline,post_ml_time_baseline,qor_delta_vs_baseline,cuts_used_delta_vs_baseline,candidate_cuts_delta_vs_baseline,candidate_cuts_ratio_vs_baseline,cpu_time_delta_vs_baseline,cpu_time_ratio_vs_baseline,post_ml_time_delta_vs_baseline,post_ml_time_ratio_vs_baseline
tbk.blif,/home/ayush/abc/blif/tbk.blif,2,0,232.0,220,933,3000.0,993.0,232.0,220,1696,2464.0,1053.0,0.0,0,-763,0.5501179245283019,536.0,1.2175324675324675,-60.0,0.9430199430199431
tbk.blif,/home/ayush/abc/blif/tbk.blif,3,0,232.0,220,770,3326.0,1117.0,232.0,220,1696,2464.0,1053.0,0.0,0,-926,0.4540094339622642,862.0,1.3498376623376624,64.0,1.0607787274453941
tcon.blif,/home/ayush/abc/blif/tcon.blif,0,0,33.0,24,48,218.0,76.0,33.0,24,48,218.0,76.0,,,,,,,,
tcon.blif,/home/ayush/abc/blif/tcon.blif,1,0,33.0,24,48,245.0,86.0,33.0,24,48,218.0,76.0,0.0,0,0,1.0,27.0,1.1238532110091743,10.0,1.131578947368421
tcon.blif,/home/ayush/abc/blif/tcon.blif,2,0,33.0,24,48,224.0,71.0,33.0,24,48,218.0,76.0,0.0,0,0,1.0,6.0,1.0275229357798166,-5.0,0.9342105263157895
tcon.blif,/home/ayush/abc/blif/tcon.blif,3,0,33.0,24,48,233.0,75.0,33.0,24,48,218.0,76.0,0.0,0,0,1.0,15.0,1.0688073394495412,-1.0,0.9868421052631579
term1.blif,/home/ayush/abc/blif/term1.blif,0,0,236.0,217,1514,1913.0,887.0,236.0,217,1514,1913.0,887.0,,,,,,,,
term1.blif,/home/ayush/abc/blif/term1.blif,1,0,236.0,217,1027,2489.0,977.0,236.0,217,1514,1913.0,887.0,0.0,0,-487,0.678335535006605,576.0,1.3010977522216414,90.0,1.1014656144306652
term1.blif,/home/ayush/abc/blif/term1.blif,2,0,236.0,217,868,2084.0,858.0,236.0,217,1514,1913.0,887.0,0.0,0,-646,0.5733157199471598,171.0,1.0893883951907999,-29.0,0.9673055242390078
term1.blif,/home/ayush/abc/blif/term1.blif,3,0,236.0,217,677,2666.0,1068.0,236.0,217,1514,1913.0,887.0,0.0,0,-837,0.4471598414795244,753.0,1.3936225823314166,181.0,1.2040586245772267
tiny_murax_stratix10_arch_timing.blif,/home/ayush/abc/blif/tiny_murax_stratix10_arch_timing.blif,0,0,,,,,,,,,,,,,,,,,,
tiny_murax_stratix10_arch_timing.blif,/home/ayush/abc/blif/tiny_murax_stratix10_arch_timing.blif,1,0,,,,,,,,,,,,,,,,,,
tiny_murax_stratix10_arch_timing.blif,/home/ayush/abc/blif/tiny_murax_stratix10_arch_timing.blif,2,0,,,,,,,,,,,,,,,,,,
tiny_murax_stratix10_arch_timing.blif,/home/ayush/abc/blif/tiny_murax_stratix10_arch_timing.blif,3,0,,,,,,,,,,,,,,,,,,
too-lrg.blif,/home/ayush/abc/blif/too-lrg.blif,0,0,460.0,429,3051,5920.0,2929.0,460.0,429,3051,5920.0,2929.0,,,,,,,,
too-lrg.blif,/home/ayush/abc/blif/too-lrg.blif,1,0,460.0,429,2107,4426.0,2015.0,460.0,429,3051,5920.0,2929.0,0.0,0,-944,0.690593248115372,-1494.0,0.7476351351351351,-914.0,0.6879481051553431
too-lrg.blif,/home/ayush/abc/blif/too-lrg.blif,2,0,460.0,429,1792,4641.0,2112.0,460.0,429,3051,5920.0,2929.0,0.0,0,-1259,0.5873484103572599,-1279.0,0.7839527027027027,-817.0,0.7210652099692728
too-lrg.blif,/home/ayush/abc/blif/too-lrg.blif,3,0,460.0,429,1405,6462.0,3172.0,460.0,429,3051,5920.0,2929.0,0.0,0,-1646,0.4605047525401508,542.0,1.091554054054054,243.0,1.082963468760669
traffic.blif,/home/ayush/abc/blif/traffic.blif,0,0,88.0,76,334,604.0,303.0,88.0,76,334,604.0,303.0,,,,,,,,
traffic.blif,/home/ayush/abc/blif/traffic.blif,1,0,88.0,76,311,1554.0,729.0,88.0,76,334,604.0,303.0,0.0,0,-23,0.9311377245508982,950.0,2.5728476821192054,426.0,2.405940594059406
traffic.blif,/home/ayush/abc/blif/traffic.blif,2,0,88.0,76,281,976.0,473.0,88.0,76,334,604.0,303.0,0.0,0,-53,0.8413173652694611,372.0,1.6158940397350994,170.0,1.561056105610561
traffic.blif,/home/ayush/abc/blif/traffic.blif,3,0,88.0,76,223,914.0,433.0,88.0,76,334,604.0,303.0,0.0,0,-111,0.6676646706586826,310.0,1.5132450331125828,130.0,1.4290429042904291
tseng.blif,/home/ayush/abc/blif/tseng.blif,0,0,3496.0,3286,31053,44092.0,18245.0,3496.0,3286,31053,44092.0,18245.0,,,,,,,,
tseng.blif,/home/ayush/abc/blif/tseng.blif,1,0,3496.0,3286,18362,47102.0,15002.0,3496.0,3286,31053,44092.0,18245.0,0.0,0,-12691,0.5913116285061024,3010.0,1.0682663521727298,-3243.0,0.8222526719649219
tseng.blif,/home/ayush/abc/blif/tseng.blif,2,0,3496.0,3286,15241,49268.0,16263.0,3496.0,3286,31053,44092.0,18245.0,0.0,0,-15812,0.4908060412842559,5176.0,1.117390909915631,-1982.0,0.8913674979446423
tseng.blif,/home/ayush/abc/blif/tseng.blif,3,0,3496.0,3286,11350,55234.0,17612.0,3496.0,3286,31053,44092.0,18245.0,0.0,0,-19703,0.3655041380864973,11142.0,1.2526989022952009,-633.0,0.9653055631679912
tseng.pre-vpr.blif,/home/ayush/abc/blif/tseng.pre-vpr.blif,0,0,2289.0,2126,20702,26502.0,9606.0,2289.0,2126,20702,26502.0,9606.0,,,,,,,,
tseng.pre-vpr.blif,/home/ayush/abc/blif/tseng.pre-vpr.blif,1,0,2289.0,2126,12306,28130.0,8429.0,2289.0,2126,20702,26502.0,9606.0,0.0,0,-8396,0.5944353202589122,1628.0,1.0614293260885972,-1177.0,0.8774724130751613
tseng.pre-vpr.blif,/home/ayush/abc/blif/tseng.pre-vpr.blif,2,0,2289.0,2126,10078,36865.0,10900.0,2289.0,2126,20702,26502.0,9606.0,0.0,0,-10624,0.4868128683219013,10363.0,1.391027092294921,1294.0,1.1347074744951071
tseng.pre-vpr.blif,/home/ayush/abc/blif/tseng.pre-vpr.blif,3,0,2289.0,2126,7671,28800.0,7774.0,2289.0,2126,20702,26502.0,9606.0,0.0,0,-13031,0.370543908801082,2298.0,1.0867104369481548,-1832.0,0.8092858630022902
tseng.wiremap_area.blif,/home/ayush/abc/blif/tseng.wiremap_area.blif,0,0,2287.0,2113,20093,16822.0,6676.0,2287.0,2113,20093,16822.0,6676.0,,,,,,,,
tseng.wiremap_area.blif,/home/ayush/abc/blif/tseng.wiremap_area.blif,1,0,2287.0,2113,12105,24101.0,7456.0,2287.0,2113,20093,16822.0,6676.0,0.0,0,-7988,0.602448613945155,7279.0,1.4327071691832125,780.0,1.1168364289994008
tseng.wiremap_area.blif,/home/ayush/abc/blif/tseng.wiremap_area.blif,2,0,2287.0,2113,9936,22722.0,6390.0,2287.0,2113,20093,16822.0,6676.0,0.0,0,-10157,0.4945005723386254,5900.0,1.3507311853525146,-286.0,0.9571599760335531
